Model Name,Date,Nav Efficiency,Avg Actual Path Length,Avg Ideal Path Lenght
nav_v1,2026-01-12 15:17,0.974730421486374,3.845861615194013,4.196810674400596
nav_v1,2026-01-12 15:30,0.974730421486374,3.845861615194013,4.196810674400596
nav_v1,2026-01-12 16:32,1.1005490021827815,4.189317689620627,3.9716142948585134
